userID,smoker,drink_level,dress_preference,user_ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,new_user_cuisine,new_user_payments,user_avg_rating,user_avg_food_rating,user_avg_service_rating,user_avg_rating_text,user_avg_rating_bin,placeID,name,address,city,country,alcohol,smoking_area,dress_code,accessibility,price,state,res_ambience,franchise,area,other_services,res_accept_pay,res_cuisine,res_parking,res_avg_rating,res_avg_food,res_avg_service,res_avg_rating_text,res_avg_rating_bin,cus_res_rating,cus_res_food_rating,cus_res_service_rating
U1085,0,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NULL,1.7,Mexican,only cash,1.4,1.6,1.5,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,2,2,2
U1075,0,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,only cash,1.42,1.33,0.92,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,2,2,0
U1081,0,casual drinker,informal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,green,52,low,1.54,Mexican,only cash,0.55,0.91,1.09,Unsatisfactory,0,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,1,2,2
U1125,0,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,only cash,1.09,1.09,1.27,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,1,1,1
U1128,0,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72,multiple,only cash,0,0,0,Unsatisfactory,0,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,0,0,0
U1122,0,abstemious,NULL,NULL,NULL,NULL,NULL,1930,none,hard-worker,none,NULL,yellow,40,NULL,1.2,Afghan,NULL,1.92,1.42,1.58,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,2,2,2
U1134,0,casual drinker,no preference,family,public,single,independent,1991,variety,hard-worker,Catholic,student,black,52,medium,1.65,Mexican,only cash,1.44,1.19,1.19,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,1,1,2
U1106,0,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,multiple,1.39,1.11,0.89,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,2,2,2
U1112,1,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,Mexican,only cash,0.38,0.23,0.46,Unsatisfactory,0,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,1,0,0
U1113,0,casual drinker,formal,family,public,single,independent,1990,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,Burgers,multiple,0.88,1.38,0.5,Unsatisfactory,0,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,1,2,1
U1089,1,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,Mexican,only cash,0.86,0.86,0.86,Unsatisfactory,0,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,0,0,0
U1098,0,social drinker,formal,family,public,single,independent,1991,none,thrifty-protector,Catholic,student,green,68,medium,1.76,Mexican,only cash,1.33,1.5,1.08,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,2,1,1
U1097,0,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64,Mexican,only cash,1.77,1.23,0.92,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,2,1,0
U1019,0,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,Family,only cash,0,0,0,Unsatisfactory,0,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,0,0,0
U1032,0,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,Mexican,only cash,1,1,0.3,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,2,2,0
U1010,0,social drinker,no preference,friends,car owner,married,kids,1987,technology,hard-worker,none,student,green,40,medium,1.67,Mexican,only cash,0.88,1.13,0.88,Unsatisfactory,0,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,0,0,0
U1013,0,abstemious,no preference,friends,public,widow,independent,1982,retro,thrifty-protector,none,professional,blue,80,medium,1.75,Japanese,multiple,1.5,1.5,0.7,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,1,1,1
U1009,0,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,multiple,only cash,1.36,1.27,1.09,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,1,2,2
U1003,0,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,Mexican,only cash,1.62,1.69,1.46,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,2,2,2
U1006,1,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,Mexican,only cash,1.36,1.18,1.64,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,1,1,1
U1036,0,social drinker,informal,family,public,single,independent,1991,none,hard-worker,Catholic,student,blue,76,medium,1.7,Mexican,only cash,1.75,1.83,1.75,Satisfactory,1,135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Chinese,none,1.18,1.12,0.94,Satisfactory,1,2,2,2
U1057,1,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,American,multiple,0.91,0.55,0.45,Unsatisfactory,0,135080,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,none,1,1,1,Satisfactory,1,1,1,0
U1061,0,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,Mexican,multiple,1.61,1.83,1.67,Satisfactory,1,135080,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,none,1,1,1,Satisfactory,1,2,2,2
U1073,0,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79,American,only cash,0,0,0,Unsatisfactory,0,135080,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,none,1,1,1,Satisfactory,1,0,0,0
U1003,0,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,Mexican,only cash,1.62,1.69,1.46,Satisfactory,1,135080,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,none,1,1,1,Satisfactory,1,2,1,2
U1091,0,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,multiple,only cash,1.11,1.44,1.44,Satisfactory,1,135080,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,none,1,1,1,Satisfactory,1,0,1,1
U1134,0,casual drinker,no preference,family,public,single,independent,1991,variety,hard-worker,Catholic,student,black,52,medium,1.65,Mexican,only cash,1.44,1.19,1.19,Satisfactory,1,135080,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,Mexico,No_Alcohol_Served,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,none,1,1,1,Satisfactory,1,1,1,1
U1124,0,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,Mexican,only cash,0.9,0.9,0.8,Unsatisfactory,0,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,1,1,0
U1125,0,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,only cash,1.09,1.09,1.27,Satisfactory,1,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,0,0,2
U1088,0,social drinker,informal,family,on foot,single,independent,1991,none,hard-worker,Catholic,student,blue,62,medium,1.6,Mexican,NULL,1.42,1.75,1.75,Satisfactory,1,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,1,2,2
U1085,0,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NULL,1.7,Mexican,only cash,1.4,1.6,1.5,Satisfactory,1,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,2,2,2
U1075,0,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,only cash,1.42,1.33,0.92,Satisfactory,1,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,1,2,1
U1078,1,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69,Mexican,multiple,1.43,1.57,1.57,Satisfactory,1,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,1,1,1
U1014,0,abstemious,NULL,friends,public,single,independent,1990,none,hard-worker,Catholic,student,blue,53,medium,1.69,multiple,only cash,1.36,1,1.09,Satisfactory,1,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,2,1,1
U1018,1,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,only cash,0.8,0.8,0.9,Unsatisfactory,0,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,1,1,1
U1022,0,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,only cash,1.29,1.21,1.43,Satisfactory,1,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,0,2,1
U1056,0,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,Mexican,only cash,1.8,1.8,1.8,Satisfactory,1,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,2,2,2
U1053,0,casual drinker,informal,family,public,single,independent,1990,variety,thrifty-protector,Catholic,student,red,66,low,1.72,Mexican,only cash,1.77,1.54,1.23,Satisfactory,1,135081,El Club,Mexico 810 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,NULL,none,1.18,1.45,1.27,Satisfactory,1,2,2,1
U1037,0,social drinker,no preference,family,public,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,52,low,1.5,Mexican,only cash,1.09,1,0.82,Satisfactory,1,135082,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,none,0.78,0.78,0.67,Unsatisfactory,0,0,0,0
U1069,0,social drinker,no preference,family,public,single,independent,1983,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,Mexican,multiple,0.11,0.22,0,Unsatisfactory,0,135082,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,none,0.78,0.78,0.67,Unsatisfactory,0,0,0,0
U1018,1,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,only cash,0.8,0.8,0.9,Unsatisfactory,0,135082,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,none,0.78,0.78,0.67,Unsatisfactory,0,2,2,2
U1014,0,abstemious,NULL,friends,public,single,independent,1990,none,hard-worker,Catholic,student,blue,53,medium,1.69,multiple,only cash,1.36,1,1.09,Satisfactory,1,135082,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,none,0.78,0.78,0.67,Unsatisfactory,0,0,0,0
U1088,0,social drinker,informal,family,on foot,single,independent,1991,none,hard-worker,Catholic,student,blue,62,medium,1.6,Mexican,NULL,1.42,1.75,1.75,Satisfactory,1,135082,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,none,0.78,0.78,0.67,Unsatisfactory,0,2,2,2
U1094,0,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,only cash,0,0.75,0.13,Unsatisfactory,0,135082,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,none,0.78,0.78,0.67,Unsatisfactory,0,0,0,0
U1131,1,social drinker,no preference,friends,car owner,married,kids,1990,eco-friendly,hard-worker,none,student,black,90,medium,1.8,Mexican,only cash,1.17,1.67,1.17,Satisfactory,1,135082,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,none,0.78,0.78,0.67,Unsatisfactory,0,0,1,0
U1115,1,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,only cash,1.38,1.38,1.63,Satisfactory,1,135082,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,none,0.78,0.78,0.67,Unsatisfactory,0,2,2,2
U1111,1,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,Mexican,only cash,1.18,0.91,0.64,Satisfactory,1,135082,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,none,0.78,0.78,0.67,Unsatisfactory,0,1,0,0
U1109,0,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,Mexican,only cash,1.8,1.8,1.8,Satisfactory,1,135085,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Fast_Food,public,1.33,1.47,1.17,Satisfactory,1,2,2,2
U1106,0,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,multiple,1.39,1.11,0.89,Satisfactory,1,135085,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Fast_Food,public,1.33,1.47,1.17,Satisfactory,1,2,2,2
U1108,0,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,multiple,multiple,1.4,1.6,1.2,Satisfactory,1,135085,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Fast_Food,public,1.33,1.47,1.17,Satisfactory,1,1,2,1
